id,category,variant_name,type,pattern,scenario,impact,example
1650,Blind signing,Blind signing Variant 1650,Hex payload deception,Signature request hides spender,Blind signing variant #1650: Hex payload deception caused by Signature request hides spender. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,Popup shows no spender → spender is malicious contract.
1651,Blind signing,Blind signing Variant 1651,Hidden function selector,App bypasses domain separator,Blind signing variant #1651: Hidden function selector caused by App bypasses domain separator. Exploited to approval to attacker.,Approval to attacker,User signs meaningless hex→ attacker drains ERC20.
1652,Blind signing,Blind signing Variant 1652,Blind EIP‑191 signing,Wallet does not preview transaction meaning,Blind signing variant #1652: Blind EIP‑191 signing caused by Wallet does not preview transaction meaning. Exploited to approval to attacker.,Approval to attacker,User signs meaningless hex→ attacker drains ERC20.
1653,Blind signing,Blind signing Variant 1653,Blind EIP‑191 signing,App bypasses domain separator,Blind signing variant #1653: Blind EIP‑191 signing caused by App bypasses domain separator. Exploited to full token drain.,Full token drain,Popup shows no spender → spender is malicious contract.
1654,Blind signing,Blind signing Variant 1654,Blind EIP‑191 signing,User signs opaque hex data,Blind signing variant #1654: Blind EIP‑191 signing caused by User signs opaque hex data. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,User signs meaningless hex→ attacker drains ERC20.
1655,Blind signing,Blind signing Variant 1655,Blind EIP‑191 signing,User signs opaque hex data,Blind signing variant #1655: Blind EIP‑191 signing caused by User signs opaque hex data. Exploited to approval to attacker.,Approval to attacker,User signs meaningless hex→ attacker drains ERC20.
1656,Blind signing,Blind signing Variant 1656,Fake domain signature,Signature request hides spender,Blind signing variant #1656: Fake domain signature caused by Signature request hides spender. Exploited to approval to attacker.,Approval to attacker,Popup shows no spender → spender is malicious contract.
1657,Blind signing,Blind signing Variant 1657,Fake domain signature,App bypasses domain separator,Blind signing variant #1657: Fake domain signature caused by App bypasses domain separator. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,Popup shows no spender → spender is malicious contract.
1658,Blind signing,Blind signing Variant 1658,Fake domain signature,Signature request hides spender,Blind signing variant #1658: Fake domain signature caused by Signature request hides spender. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,Popup shows no spender → spender is malicious contract.
1659,Blind signing,Blind signing Variant 1659,Fake domain signature,Signature request hides spender,Blind signing variant #1659: Fake domain signature caused by Signature request hides spender. Exploited to approval to attacker.,Approval to attacker,Popup shows no spender → spender is malicious contract.
1660,Blind signing,Blind signing Variant 1660,Unsigned data trick,Wallet does not preview transaction meaning,Blind signing variant #1660: Unsigned data trick caused by Wallet does not preview transaction meaning. Exploited to approval to attacker.,Approval to attacker,Popup shows no spender → spender is malicious contract.
1661,Blind signing,Blind signing Variant 1661,Unsigned data trick,User signs opaque hex data,Blind signing variant #1661: Unsigned data trick caused by User signs opaque hex data. Exploited to full token drain.,Full token drain,User signs meaningless hex→ attacker drains ERC20.
1662,Blind signing,Blind signing Variant 1662,Hex payload deception,App bypasses domain separator,Blind signing variant #1662: Hex payload deception caused by App bypasses domain separator. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,Popup shows no spender → spender is malicious contract.
1663,Blind signing,Blind signing Variant 1663,Hex payload deception,Wallet does not preview transaction meaning,Blind signing variant #1663: Hex payload deception caused by Wallet does not preview transaction meaning. Exploited to approval to attacker.,Approval to attacker,Popup shows no spender → spender is malicious contract.
1664,Blind signing,Blind signing Variant 1664,Fake domain signature,Signature request hides spender,Blind signing variant #1664: Fake domain signature caused by Signature request hides spender. Exploited to full token drain.,Full token drain,Popup shows no spender → spender is malicious contract.
1665,Blind signing,Blind signing Variant 1665,Hex payload deception,App bypasses domain separator,Blind signing variant #1665: Hex payload deception caused by App bypasses domain separator. Exploited to approval to attacker.,Approval to attacker,User signs meaningless hex→ attacker drains ERC20.
1666,Blind signing,Blind signing Variant 1666,Hidden function selector,App bypasses domain separator,Blind signing variant #1666: Hidden function selector caused by App bypasses domain separator. Exploited to approval to attacker.,Approval to attacker,User signs meaningless hex→ attacker drains ERC20.
1667,Blind signing,Blind signing Variant 1667,Unsigned data trick,User signs opaque hex data,Blind signing variant #1667: Unsigned data trick caused by User signs opaque hex data. Exploited to full token drain.,Full token drain,User signs meaningless hex→ attacker drains ERC20.
1668,Blind signing,Blind signing Variant 1668,Hidden function selector,User signs opaque hex data,Blind signing variant #1668: Hidden function selector caused by User signs opaque hex data. Exploited to approval to attacker.,Approval to attacker,Popup shows no spender → spender is malicious contract.
1669,Blind signing,Blind signing Variant 1669,Hex payload deception,App bypasses domain separator,Blind signing variant #1669: Hex payload deception caused by App bypasses domain separator. Exploited to full token drain.,Full token drain,User signs meaningless hex→ attacker drains ERC20.
1670,Blind signing,Blind signing Variant 1670,Fake domain signature,Signature request hides spender,Blind signing variant #1670: Fake domain signature caused by Signature request hides spender. Exploited to full token drain.,Full token drain,Popup shows no spender → spender is malicious contract.
1671,Blind signing,Blind signing Variant 1671,Hidden function selector,Wallet does not preview transaction meaning,Blind signing variant #1671: Hidden function selector caused by Wallet does not preview transaction meaning. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,User signs meaningless hex→ attacker drains ERC20.
1672,Blind signing,Blind signing Variant 1672,Hex payload deception,User signs opaque hex data,Blind signing variant #1672: Hex payload deception caused by User signs opaque hex data. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,Popup shows no spender → spender is malicious contract.
1673,Blind signing,Blind signing Variant 1673,Unsigned data trick,User signs opaque hex data,Blind signing variant #1673: Unsigned data trick caused by User signs opaque hex data. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,Popup shows no spender → spender is malicious contract.
1674,Blind signing,Blind signing Variant 1674,Hex payload deception,App bypasses domain separator,Blind signing variant #1674: Hex payload deception caused by App bypasses domain separator. Exploited to full token drain.,Full token drain,User signs meaningless hex→ attacker drains ERC20.
1675,Blind signing,Blind signing Variant 1675,Hex payload deception,Wallet does not preview transaction meaning,Blind signing variant #1675: Hex payload deception caused by Wallet does not preview transaction meaning. Exploited to full token drain.,Full token drain,Popup shows no spender → spender is malicious contract.
1676,Blind signing,Blind signing Variant 1676,Fake domain signature,App bypasses domain separator,Blind signing variant #1676: Fake domain signature caused by App bypasses domain separator. Exploited to approval to attacker.,Approval to attacker,User signs meaningless hex→ attacker drains ERC20.
1677,Blind signing,Blind signing Variant 1677,Blind EIP‑191 signing,User signs opaque hex data,Blind signing variant #1677: Blind EIP‑191 signing caused by User signs opaque hex data. Exploited to approval to attacker.,Approval to attacker,Popup shows no spender → spender is malicious contract.
1678,Blind signing,Blind signing Variant 1678,Hex payload deception,Wallet does not preview transaction meaning,Blind signing variant #1678: Hex payload deception caused by Wallet does not preview transaction meaning. Exploited to full token drain.,Full token drain,User signs meaningless hex→ attacker drains ERC20.
1679,Blind signing,Blind signing Variant 1679,Hidden function selector,User signs opaque hex data,Blind signing variant #1679: Hidden function selector caused by User signs opaque hex data. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,Popup shows no spender → spender is malicious contract.
1680,Blind signing,Blind signing Variant 1680,Fake domain signature,Signature request hides spender,Blind signing variant #1680: Fake domain signature caused by Signature request hides spender. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,User signs meaningless hex→ attacker drains ERC20.
1681,Blind signing,Blind signing Variant 1681,Unsigned data trick,Signature request hides spender,Blind signing variant #1681: Unsigned data trick caused by Signature request hides spender. Exploited to full token drain.,Full token drain,Popup shows no spender → spender is malicious contract.
1682,Blind signing,Blind signing Variant 1682,Hidden function selector,Signature request hides spender,Blind signing variant #1682: Hidden function selector caused by Signature request hides spender. Exploited to approval to attacker.,Approval to attacker,Popup shows no spender → spender is malicious contract.
1683,Blind signing,Blind signing Variant 1683,Fake domain signature,Wallet does not preview transaction meaning,Blind signing variant #1683: Fake domain signature caused by Wallet does not preview transaction meaning. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,Popup shows no spender → spender is malicious contract.
1684,Blind signing,Blind signing Variant 1684,Hex payload deception,Wallet does not preview transaction meaning,Blind signing variant #1684: Hex payload deception caused by Wallet does not preview transaction meaning. Exploited to approval to attacker.,Approval to attacker,User signs meaningless hex→ attacker drains ERC20.
1685,Blind signing,Blind signing Variant 1685,Hex payload deception,Wallet does not preview transaction meaning,Blind signing variant #1685: Hex payload deception caused by Wallet does not preview transaction meaning. Exploited to full token drain.,Full token drain,User signs meaningless hex→ attacker drains ERC20.
1686,Blind signing,Blind signing Variant 1686,Fake domain signature,Wallet does not preview transaction meaning,Blind signing variant #1686: Fake domain signature caused by Wallet does not preview transaction meaning. Exploited to full token drain.,Full token drain,User signs meaningless hex→ attacker drains ERC20.
1687,Blind signing,Blind signing Variant 1687,Hex payload deception,App bypasses domain separator,Blind signing variant #1687: Hex payload deception caused by App bypasses domain separator. Exploited to full token drain.,Full token drain,Popup shows no spender → spender is malicious contract.
1688,Blind signing,Blind signing Variant 1688,Fake domain signature,App bypasses domain separator,Blind signing variant #1688: Fake domain signature caused by App bypasses domain separator. Exploited to approval to attacker.,Approval to attacker,User signs meaningless hex→ attacker drains ERC20.
1689,Blind signing,Blind signing Variant 1689,Hidden function selector,User signs opaque hex data,Blind signing variant #1689: Hidden function selector caused by User signs opaque hex data. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,User signs meaningless hex→ attacker drains ERC20.
1690,Blind signing,Blind signing Variant 1690,Blind EIP‑191 signing,User signs opaque hex data,Blind signing variant #1690: Blind EIP‑191 signing caused by User signs opaque hex data. Exploited to approval to attacker.,Approval to attacker,Popup shows no spender → spender is malicious contract.
1691,Blind signing,Blind signing Variant 1691,Hex payload deception,App bypasses domain separator,Blind signing variant #1691: Hex payload deception caused by App bypasses domain separator. Exploited to approval to attacker.,Approval to attacker,Popup shows no spender → spender is malicious contract.
1692,Blind signing,Blind signing Variant 1692,Unsigned data trick,User signs opaque hex data,Blind signing variant #1692: Unsigned data trick caused by User signs opaque hex data. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,User signs meaningless hex→ attacker drains ERC20.
1693,Blind signing,Blind signing Variant 1693,Unsigned data trick,Wallet does not preview transaction meaning,Blind signing variant #1693: Unsigned data trick caused by Wallet does not preview transaction meaning. Exploited to full token drain.,Full token drain,Popup shows no spender → spender is malicious contract.
1694,Blind signing,Blind signing Variant 1694,Unsigned data trick,Wallet does not preview transaction meaning,Blind signing variant #1694: Unsigned data trick caused by Wallet does not preview transaction meaning. Exploited to approval to attacker.,Approval to attacker,Popup shows no spender → spender is malicious contract.
1695,Blind signing,Blind signing Variant 1695,Blind EIP‑191 signing,Signature request hides spender,Blind signing variant #1695: Blind EIP‑191 signing caused by Signature request hides spender. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,User signs meaningless hex→ attacker drains ERC20.
1696,Blind signing,Blind signing Variant 1696,Hidden function selector,Wallet does not preview transaction meaning,Blind signing variant #1696: Hidden function selector caused by Wallet does not preview transaction meaning. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,Popup shows no spender → spender is malicious contract.
1697,Blind signing,Blind signing Variant 1697,Fake domain signature,Signature request hides spender,Blind signing variant #1697: Fake domain signature caused by Signature request hides spender. Exploited to full token drain.,Full token drain,User signs meaningless hex→ attacker drains ERC20.
1698,Blind signing,Blind signing Variant 1698,Hidden function selector,Wallet does not preview transaction meaning,Blind signing variant #1698: Hidden function selector caused by Wallet does not preview transaction meaning. Exploited to full token drain.,Full token drain,User signs meaningless hex→ attacker drains ERC20.
1699,Blind signing,Blind signing Variant 1699,Unsigned data trick,Wallet does not preview transaction meaning,Blind signing variant #1699: Unsigned data trick caused by Wallet does not preview transaction meaning. Exploited to full token drain.,Full token drain,User signs meaningless hex→ attacker drains ERC20.
1700,Blind signing,Blind signing Variant 1700,Hex payload deception,Wallet does not preview transaction meaning,Blind signing variant #1700: Hex payload deception caused by Wallet does not preview transaction meaning. Exploited to approval to attacker.,Approval to attacker,Popup shows no spender → spender is malicious contract.
1701,Blind signing,Blind signing Variant 1701,Fake domain signature,Signature request hides spender,Blind signing variant #1701: Fake domain signature caused by Signature request hides spender. Exploited to approval to attacker.,Approval to attacker,User signs meaningless hex→ attacker drains ERC20.
1702,Blind signing,Blind signing Variant 1702,Hex payload deception,Wallet does not preview transaction meaning,Blind signing variant #1702: Hex payload deception caused by Wallet does not preview transaction meaning. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,User signs meaningless hex→ attacker drains ERC20.
1703,Blind signing,Blind signing Variant 1703,Unsigned data trick,Wallet does not preview transaction meaning,Blind signing variant #1703: Unsigned data trick caused by Wallet does not preview transaction meaning. Exploited to full token drain.,Full token drain,User signs meaningless hex→ attacker drains ERC20.
1704,Blind signing,Blind signing Variant 1704,Fake domain signature,Signature request hides spender,Blind signing variant #1704: Fake domain signature caused by Signature request hides spender. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,Popup shows no spender → spender is malicious contract.
1705,Blind signing,Blind signing Variant 1705,Fake domain signature,User signs opaque hex data,Blind signing variant #1705: Fake domain signature caused by User signs opaque hex data. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,Popup shows no spender → spender is malicious contract.
1706,Blind signing,Blind signing Variant 1706,Fake domain signature,Signature request hides spender,Blind signing variant #1706: Fake domain signature caused by Signature request hides spender. Exploited to approval to attacker.,Approval to attacker,User signs meaningless hex→ attacker drains ERC20.
1707,Blind signing,Blind signing Variant 1707,Fake domain signature,App bypasses domain separator,Blind signing variant #1707: Fake domain signature caused by App bypasses domain separator. Exploited to approval to attacker.,Approval to attacker,User signs meaningless hex→ attacker drains ERC20.
1708,Blind signing,Blind signing Variant 1708,Blind EIP‑191 signing,Signature request hides spender,Blind signing variant #1708: Blind EIP‑191 signing caused by Signature request hides spender. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,User signs meaningless hex→ attacker drains ERC20.
1709,Blind signing,Blind signing Variant 1709,Unsigned data trick,App bypasses domain separator,Blind signing variant #1709: Unsigned data trick caused by App bypasses domain separator. Exploited to approval to attacker.,Approval to attacker,User signs meaningless hex→ attacker drains ERC20.
1710,Blind signing,Blind signing Variant 1710,Hex payload deception,User signs opaque hex data,Blind signing variant #1710: Hex payload deception caused by User signs opaque hex data. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,Popup shows no spender → spender is malicious contract.
1711,Blind signing,Blind signing Variant 1711,Unsigned data trick,User signs opaque hex data,Blind signing variant #1711: Unsigned data trick caused by User signs opaque hex data. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,User signs meaningless hex→ attacker drains ERC20.
1712,Blind signing,Blind signing Variant 1712,Hidden function selector,Wallet does not preview transaction meaning,Blind signing variant #1712: Hidden function selector caused by Wallet does not preview transaction meaning. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,User signs meaningless hex→ attacker drains ERC20.
1713,Blind signing,Blind signing Variant 1713,Unsigned data trick,Wallet does not preview transaction meaning,Blind signing variant #1713: Unsigned data trick caused by Wallet does not preview transaction meaning. Exploited to approval to attacker.,Approval to attacker,Popup shows no spender → spender is malicious contract.
1714,Blind signing,Blind signing Variant 1714,Unsigned data trick,Signature request hides spender,Blind signing variant #1714: Unsigned data trick caused by Signature request hides spender. Exploited to approval to attacker.,Approval to attacker,Popup shows no spender → spender is malicious contract.
1715,Blind signing,Blind signing Variant 1715,Blind EIP‑191 signing,Signature request hides spender,Blind signing variant #1715: Blind EIP‑191 signing caused by Signature request hides spender. Exploited to full token drain.,Full token drain,Popup shows no spender → spender is malicious contract.
1716,Blind signing,Blind signing Variant 1716,Unsigned data trick,User signs opaque hex data,Blind signing variant #1716: Unsigned data trick caused by User signs opaque hex data. Exploited to full token drain.,Full token drain,Popup shows no spender → spender is malicious contract.
1717,Blind signing,Blind signing Variant 1717,Unsigned data trick,Signature request hides spender,Blind signing variant #1717: Unsigned data trick caused by Signature request hides spender. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,Popup shows no spender → spender is malicious contract.
1718,Blind signing,Blind signing Variant 1718,Blind EIP‑191 signing,App bypasses domain separator,Blind signing variant #1718: Blind EIP‑191 signing caused by App bypasses domain separator. Exploited to full token drain.,Full token drain,User signs meaningless hex→ attacker drains ERC20.
1719,Blind signing,Blind signing Variant 1719,Blind EIP‑191 signing,App bypasses domain separator,Blind signing variant #1719: Blind EIP‑191 signing caused by App bypasses domain separator. Exploited to full token drain.,Full token drain,Popup shows no spender → spender is malicious contract.
1720,Blind signing,Blind signing Variant 1720,Hidden function selector,Wallet does not preview transaction meaning,Blind signing variant #1720: Hidden function selector caused by Wallet does not preview transaction meaning. Exploited to approval to attacker.,Approval to attacker,Popup shows no spender → spender is malicious contract.
1721,Blind signing,Blind signing Variant 1721,Unsigned data trick,Signature request hides spender,Blind signing variant #1721: Unsigned data trick caused by Signature request hides spender. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,User signs meaningless hex→ attacker drains ERC20.
1722,Blind signing,Blind signing Variant 1722,Fake domain signature,Signature request hides spender,Blind signing variant #1722: Fake domain signature caused by Signature request hides spender. Exploited to full token drain.,Full token drain,Popup shows no spender → spender is malicious contract.
1723,Blind signing,Blind signing Variant 1723,Unsigned data trick,Signature request hides spender,Blind signing variant #1723: Unsigned data trick caused by Signature request hides spender. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,Popup shows no spender → spender is malicious contract.
1724,Blind signing,Blind signing Variant 1724,Blind EIP‑191 signing,App bypasses domain separator,Blind signing variant #1724: Blind EIP‑191 signing caused by App bypasses domain separator. Exploited to approval to attacker.,Approval to attacker,User signs meaningless hex→ attacker drains ERC20.
1725,Blind signing,Blind signing Variant 1725,Hex payload deception,User signs opaque hex data,Blind signing variant #1725: Hex payload deception caused by User signs opaque hex data. Exploited to approval to attacker.,Approval to attacker,User signs meaningless hex→ attacker drains ERC20.
1726,Blind signing,Blind signing Variant 1726,Unsigned data trick,User signs opaque hex data,Blind signing variant #1726: Unsigned data trick caused by User signs opaque hex data. Exploited to full token drain.,Full token drain,Popup shows no spender → spender is malicious contract.
1727,Blind signing,Blind signing Variant 1727,Unsigned data trick,Signature request hides spender,Blind signing variant #1727: Unsigned data trick caused by Signature request hides spender. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,Popup shows no spender → spender is malicious contract.
1728,Blind signing,Blind signing Variant 1728,Unsigned data trick,Wallet does not preview transaction meaning,Blind signing variant #1728: Unsigned data trick caused by Wallet does not preview transaction meaning. Exploited to full token drain.,Full token drain,User signs meaningless hex→ attacker drains ERC20.
1729,Blind signing,Blind signing Variant 1729,Hex payload deception,Wallet does not preview transaction meaning,Blind signing variant #1729: Hex payload deception caused by Wallet does not preview transaction meaning. Exploited to full token drain.,Full token drain,Popup shows no spender → spender is malicious contract.
1730,Blind signing,Blind signing Variant 1730,Hex payload deception,Wallet does not preview transaction meaning,Blind signing variant #1730: Hex payload deception caused by Wallet does not preview transaction meaning. Exploited to full token drain.,Full token drain,Popup shows no spender → spender is malicious contract.
1731,Blind signing,Blind signing Variant 1731,Fake domain signature,Wallet does not preview transaction meaning,Blind signing variant #1731: Fake domain signature caused by Wallet does not preview transaction meaning. Exploited to approval to attacker.,Approval to attacker,User signs meaningless hex→ attacker drains ERC20.
1732,Blind signing,Blind signing Variant 1732,Fake domain signature,Signature request hides spender,Blind signing variant #1732: Fake domain signature caused by Signature request hides spender. Exploited to full token drain.,Full token drain,User signs meaningless hex→ attacker drains ERC20.
1733,Blind signing,Blind signing Variant 1733,Hidden function selector,Wallet does not preview transaction meaning,Blind signing variant #1733: Hidden function selector caused by Wallet does not preview transaction meaning. Exploited to approval to attacker.,Approval to attacker,Popup shows no spender → spender is malicious contract.
1734,Blind signing,Blind signing Variant 1734,Fake domain signature,User signs opaque hex data,Blind signing variant #1734: Fake domain signature caused by User signs opaque hex data. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,Popup shows no spender → spender is malicious contract.
1735,Blind signing,Blind signing Variant 1735,Hidden function selector,App bypasses domain separator,Blind signing variant #1735: Hidden function selector caused by App bypasses domain separator. Exploited to approval to attacker.,Approval to attacker,Popup shows no spender → spender is malicious contract.
1736,Blind signing,Blind signing Variant 1736,Blind EIP‑191 signing,Signature request hides spender,Blind signing variant #1736: Blind EIP‑191 signing caused by Signature request hides spender. Exploited to approval to attacker.,Approval to attacker,User signs meaningless hex→ attacker drains ERC20.
1737,Blind signing,Blind signing Variant 1737,Hidden function selector,User signs opaque hex data,Blind signing variant #1737: Hidden function selector caused by User signs opaque hex data. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,User signs meaningless hex→ attacker drains ERC20.
1738,Blind signing,Blind signing Variant 1738,Blind EIP‑191 signing,User signs opaque hex data,Blind signing variant #1738: Blind EIP‑191 signing caused by User signs opaque hex data. Exploited to approval to attacker.,Approval to attacker,User signs meaningless hex→ attacker drains ERC20.
1739,Blind signing,Blind signing Variant 1739,Blind EIP‑191 signing,App bypasses domain separator,Blind signing variant #1739: Blind EIP‑191 signing caused by App bypasses domain separator. Exploited to full token drain.,Full token drain,Popup shows no spender → spender is malicious contract.
1740,Blind signing,Blind signing Variant 1740,Hex payload deception,Signature request hides spender,Blind signing variant #1740: Hex payload deception caused by Signature request hides spender. Exploited to full token drain.,Full token drain,User signs meaningless hex→ attacker drains ERC20.
1741,Blind signing,Blind signing Variant 1741,Hidden function selector,Wallet does not preview transaction meaning,Blind signing variant #1741: Hidden function selector caused by Wallet does not preview transaction meaning. Exploited to full token drain.,Full token drain,Popup shows no spender → spender is malicious contract.
1742,Blind signing,Blind signing Variant 1742,Unsigned data trick,User signs opaque hex data,Blind signing variant #1742: Unsigned data trick caused by User signs opaque hex data. Exploited to approval to attacker.,Approval to attacker,Popup shows no spender → spender is malicious contract.
1743,Blind signing,Blind signing Variant 1743,Hex payload deception,User signs opaque hex data,Blind signing variant #1743: Hex payload deception caused by User signs opaque hex data. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,Popup shows no spender → spender is malicious contract.
1744,Blind signing,Blind signing Variant 1744,Hex payload deception,User signs opaque hex data,Blind signing variant #1744: Hex payload deception caused by User signs opaque hex data. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,User signs meaningless hex→ attacker drains ERC20.
1745,Blind signing,Blind signing Variant 1745,Hex payload deception,App bypasses domain separator,Blind signing variant #1745: Hex payload deception caused by App bypasses domain separator. Exploited to full token drain.,Full token drain,Popup shows no spender → spender is malicious contract.
1746,Blind signing,Blind signing Variant 1746,Unsigned data trick,User signs opaque hex data,Blind signing variant #1746: Unsigned data trick caused by User signs opaque hex data. Exploited to approval to attacker.,Approval to attacker,User signs meaningless hex→ attacker drains ERC20.
1747,Blind signing,Blind signing Variant 1747,Fake domain signature,User signs opaque hex data,Blind signing variant #1747: Fake domain signature caused by User signs opaque hex data. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,User signs meaningless hex→ attacker drains ERC20.
1748,Blind signing,Blind signing Variant 1748,Blind EIP‑191 signing,App bypasses domain separator,Blind signing variant #1748: Blind EIP‑191 signing caused by App bypasses domain separator. Exploited to approval to attacker.,Approval to attacker,User signs meaningless hex→ attacker drains ERC20.
1749,Blind signing,Blind signing Variant 1749,Hex payload deception,Signature request hides spender,Blind signing variant #1749: Hex payload deception caused by Signature request hides spender. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,Popup shows no spender → spender is malicious contract.
1750,Blind signing,Blind signing Variant 1750,Hidden function selector,Signature request hides spender,Blind signing variant #1750: Hidden function selector caused by Signature request hides spender. Exploited to full token drain.,Full token drain,Popup shows no spender → spender is malicious contract.
1751,Blind signing,Blind signing Variant 1751,Hidden function selector,Signature request hides spender,Blind signing variant #1751: Hidden function selector caused by Signature request hides spender. Exploited to full token drain.,Full token drain,Popup shows no spender → spender is malicious contract.
1752,Blind signing,Blind signing Variant 1752,Hex payload deception,Signature request hides spender,Blind signing variant #1752: Hex payload deception caused by Signature request hides spender. Exploited to full token drain.,Full token drain,Popup shows no spender → spender is malicious contract.
1753,Blind signing,Blind signing Variant 1753,Hidden function selector,Signature request hides spender,Blind signing variant #1753: Hidden function selector caused by Signature request hides spender. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,Popup shows no spender → spender is malicious contract.
1754,Blind signing,Blind signing Variant 1754,Hidden function selector,Signature request hides spender,Blind signing variant #1754: Hidden function selector caused by Signature request hides spender. Exploited to approval to attacker.,Approval to attacker,Popup shows no spender → spender is malicious contract.
1755,Blind signing,Blind signing Variant 1755,Hidden function selector,Signature request hides spender,Blind signing variant #1755: Hidden function selector caused by Signature request hides spender. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,Popup shows no spender → spender is malicious contract.
1756,Blind signing,Blind signing Variant 1756,Hidden function selector,Signature request hides spender,Blind signing variant #1756: Hidden function selector caused by Signature request hides spender. Exploited to approval to attacker.,Approval to attacker,Popup shows no spender → spender is malicious contract.
1757,Blind signing,Blind signing Variant 1757,Hidden function selector,Wallet does not preview transaction meaning,Blind signing variant #1757: Hidden function selector caused by Wallet does not preview transaction meaning. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,Popup shows no spender → spender is malicious contract.
1758,Blind signing,Blind signing Variant 1758,Fake domain signature,Wallet does not preview transaction meaning,Blind signing variant #1758: Fake domain signature caused by Wallet does not preview transaction meaning. Exploited to approval to attacker.,Approval to attacker,User signs meaningless hex→ attacker drains ERC20.
1759,Blind signing,Blind signing Variant 1759,Hex payload deception,Signature request hides spender,Blind signing variant #1759: Hex payload deception caused by Signature request hides spender. Exploited to full token drain.,Full token drain,Popup shows no spender → spender is malicious contract.
1760,Blind signing,Blind signing Variant 1760,Unsigned data trick,Wallet does not preview transaction meaning,Blind signing variant #1760: Unsigned data trick caused by Wallet does not preview transaction meaning. Exploited to full token drain.,Full token drain,User signs meaningless hex→ attacker drains ERC20.
1761,Blind signing,Blind signing Variant 1761,Unsigned data trick,Signature request hides spender,Blind signing variant #1761: Unsigned data trick caused by Signature request hides spender. Exploited to approval to attacker.,Approval to attacker,Popup shows no spender → spender is malicious contract.
1762,Blind signing,Blind signing Variant 1762,Blind EIP‑191 signing,Signature request hides spender,Blind signing variant #1762: Blind EIP‑191 signing caused by Signature request hides spender. Exploited to full token drain.,Full token drain,User signs meaningless hex→ attacker drains ERC20.
1763,Blind signing,Blind signing Variant 1763,Blind EIP‑191 signing,Signature request hides spender,Blind signing variant #1763: Blind EIP‑191 signing caused by Signature request hides spender. Exploited to approval to attacker.,Approval to attacker,User signs meaningless hex→ attacker drains ERC20.
1764,Blind signing,Blind signing Variant 1764,Fake domain signature,User signs opaque hex data,Blind signing variant #1764: Fake domain signature caused by User signs opaque hex data. Exploited to full token drain.,Full token drain,Popup shows no spender → spender is malicious contract.
1765,Blind signing,Blind signing Variant 1765,Hidden function selector,Signature request hides spender,Blind signing variant #1765: Hidden function selector caused by Signature request hides spender. Exploited to unauthorized asset transfer.,Unauthorized asset transfer,User signs meaningless hex→ attacker drains ERC20.
1766,Blind signing,Blind signing Variant 1766,Hidden function selector,Wallet does not preview transaction meaning,Blind signing variant #1766: Hidden function selector caused by Wallet does not preview transaction meaning. Exploited to full token drain.,Full token drain,User signs meaningless hex→ attacker drains ERC20.
1767,Blind signing,Blind signing Variant 1767,Hidden function selector,Signature request hides spender,Blind signing variant #1767: Hidden function selector caused by Signature request hides spender. Exploited to full token drain.,Full token drain,User signs meaningless hex→ attacker drains ERC20.
1768,Blind signing,Blind signing Variant 1768,Blind EIP‑191 signing,App bypasses domain separator,Blind signing variant #1768: Blind EIP‑191 signing caused by App bypasses domain separator. Exploited to full token drain.,Full token drain,Popup shows no spender → spender is malicious contract.
