id,category,variant_name,type,pattern,scenario,impact,example
797,SPV proof bypass,SPV proof bypass Variant 797,Incorrect header validation,Incorrect hashing order,SPV proof bypass variant #797: Incorrect header validation caused by Incorrect hashing order. Exploited to forged cross-chain message.,Forged cross-chain message,Bridge accepts manipulated block header with fake receipts.
798,SPV proof bypass,SPV proof bypass Variant 798,Bypassable commitment check,Proof verification lacks boundary checks,SPV proof bypass variant #798: Bypassable commitment check caused by Proof verification lacks boundary checks. Exploited to fake withdrawal.,Fake withdrawal,Attacker crafts fake SPV proof to mint wrapped tokens.
799,SPV proof bypass,SPV proof bypass Variant 799,Fake proof injection,Proof verification lacks boundary checks,SPV proof bypass variant #799: Fake proof injection caused by Proof verification lacks boundary checks. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Attacker crafts fake SPV proof to mint wrapped tokens.
800,SPV proof bypass,SPV proof bypass Variant 800,Bypassable commitment check,Header fields not validated,SPV proof bypass variant #800: Bypassable commitment check caused by Header fields not validated. Exploited to forged cross-chain message.,Forged cross-chain message,Bridge accepts manipulated block header with fake receipts.
801,SPV proof bypass,SPV proof bypass Variant 801,Missing block height validation,Incorrect hashing order,SPV proof bypass variant #801: Missing block height validation caused by Incorrect hashing order. Exploited to fake withdrawal.,Fake withdrawal,Bridge accepts manipulated block header with fake receipts.
802,SPV proof bypass,SPV proof bypass Variant 802,Incorrect header validation,Incorrect hashing order,SPV proof bypass variant #802: Incorrect header validation caused by Incorrect hashing order. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Bridge accepts manipulated block header with fake receipts.
803,SPV proof bypass,SPV proof bypass Variant 803,Weak Merkle proof check,Incorrect hashing order,SPV proof bypass variant #803: Weak Merkle proof check caused by Incorrect hashing order. Exploited to forged cross-chain message.,Forged cross-chain message,Bridge accepts manipulated block header with fake receipts.
804,SPV proof bypass,SPV proof bypass Variant 804,Fake proof injection,Incorrect hashing order,SPV proof bypass variant #804: Fake proof injection caused by Incorrect hashing order. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Attacker crafts fake SPV proof to mint wrapped tokens.
805,SPV proof bypass,SPV proof bypass Variant 805,Fake proof injection,Header fields not validated,SPV proof bypass variant #805: Fake proof injection caused by Header fields not validated. Exploited to fake withdrawal.,Fake withdrawal,Attacker crafts fake SPV proof to mint wrapped tokens.
806,SPV proof bypass,SPV proof bypass Variant 806,Missing block height validation,Header fields not validated,SPV proof bypass variant #806: Missing block height validation caused by Header fields not validated. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Attacker crafts fake SPV proof to mint wrapped tokens.
807,SPV proof bypass,SPV proof bypass Variant 807,Missing block height validation,Header fields not validated,SPV proof bypass variant #807: Missing block height validation caused by Header fields not validated. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
808,SPV proof bypass,SPV proof bypass Variant 808,Fake proof injection,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #808: Fake proof injection caused by Bridge accepts incomplete Merkle branches. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Bridge accepts manipulated block header with fake receipts.
809,SPV proof bypass,SPV proof bypass Variant 809,Weak Merkle proof check,Proof verification lacks boundary checks,SPV proof bypass variant #809: Weak Merkle proof check caused by Proof verification lacks boundary checks. Exploited to fake withdrawal.,Fake withdrawal,Attacker crafts fake SPV proof to mint wrapped tokens.
810,SPV proof bypass,SPV proof bypass Variant 810,Bypassable commitment check,Header fields not validated,SPV proof bypass variant #810: Bypassable commitment check caused by Header fields not validated. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
811,SPV proof bypass,SPV proof bypass Variant 811,Weak Merkle proof check,Header fields not validated,SPV proof bypass variant #811: Weak Merkle proof check caused by Header fields not validated. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
812,SPV proof bypass,SPV proof bypass Variant 812,Incorrect header validation,Proof verification lacks boundary checks,SPV proof bypass variant #812: Incorrect header validation caused by Proof verification lacks boundary checks. Exploited to fake withdrawal.,Fake withdrawal,Bridge accepts manipulated block header with fake receipts.
813,SPV proof bypass,SPV proof bypass Variant 813,Incorrect header validation,Header fields not validated,SPV proof bypass variant #813: Incorrect header validation caused by Header fields not validated. Exploited to forged cross-chain message.,Forged cross-chain message,Bridge accepts manipulated block header with fake receipts.
814,SPV proof bypass,SPV proof bypass Variant 814,Weak Merkle proof check,Proof verification lacks boundary checks,SPV proof bypass variant #814: Weak Merkle proof check caused by Proof verification lacks boundary checks. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Bridge accepts manipulated block header with fake receipts.
815,SPV proof bypass,SPV proof bypass Variant 815,Incorrect header validation,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #815: Incorrect header validation caused by Bridge accepts incomplete Merkle branches. Exploited to fake withdrawal.,Fake withdrawal,Bridge accepts manipulated block header with fake receipts.
816,SPV proof bypass,SPV proof bypass Variant 816,Fake proof injection,Incorrect hashing order,SPV proof bypass variant #816: Fake proof injection caused by Incorrect hashing order. Exploited to fake withdrawal.,Fake withdrawal,Bridge accepts manipulated block header with fake receipts.
817,SPV proof bypass,SPV proof bypass Variant 817,Incorrect header validation,Incorrect hashing order,SPV proof bypass variant #817: Incorrect header validation caused by Incorrect hashing order. Exploited to fake withdrawal.,Fake withdrawal,Attacker crafts fake SPV proof to mint wrapped tokens.
818,SPV proof bypass,SPV proof bypass Variant 818,Fake proof injection,Proof verification lacks boundary checks,SPV proof bypass variant #818: Fake proof injection caused by Proof verification lacks boundary checks. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
819,SPV proof bypass,SPV proof bypass Variant 819,Fake proof injection,Incorrect hashing order,SPV proof bypass variant #819: Fake proof injection caused by Incorrect hashing order. Exploited to fake withdrawal.,Fake withdrawal,Attacker crafts fake SPV proof to mint wrapped tokens.
820,SPV proof bypass,SPV proof bypass Variant 820,Missing block height validation,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #820: Missing block height validation caused by Bridge accepts incomplete Merkle branches. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
821,SPV proof bypass,SPV proof bypass Variant 821,Fake proof injection,Header fields not validated,SPV proof bypass variant #821: Fake proof injection caused by Header fields not validated. Exploited to fake withdrawal.,Fake withdrawal,Bridge accepts manipulated block header with fake receipts.
822,SPV proof bypass,SPV proof bypass Variant 822,Weak Merkle proof check,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #822: Weak Merkle proof check caused by Bridge accepts incomplete Merkle branches. Exploited to fake withdrawal.,Fake withdrawal,Bridge accepts manipulated block header with fake receipts.
823,SPV proof bypass,SPV proof bypass Variant 823,Bypassable commitment check,Incorrect hashing order,SPV proof bypass variant #823: Bypassable commitment check caused by Incorrect hashing order. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
824,SPV proof bypass,SPV proof bypass Variant 824,Weak Merkle proof check,Header fields not validated,SPV proof bypass variant #824: Weak Merkle proof check caused by Header fields not validated. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Bridge accepts manipulated block header with fake receipts.
825,SPV proof bypass,SPV proof bypass Variant 825,Weak Merkle proof check,Incorrect hashing order,SPV proof bypass variant #825: Weak Merkle proof check caused by Incorrect hashing order. Exploited to forged cross-chain message.,Forged cross-chain message,Bridge accepts manipulated block header with fake receipts.
826,SPV proof bypass,SPV proof bypass Variant 826,Fake proof injection,Incorrect hashing order,SPV proof bypass variant #826: Fake proof injection caused by Incorrect hashing order. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
827,SPV proof bypass,SPV proof bypass Variant 827,Incorrect header validation,Incorrect hashing order,SPV proof bypass variant #827: Incorrect header validation caused by Incorrect hashing order. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Bridge accepts manipulated block header with fake receipts.
828,SPV proof bypass,SPV proof bypass Variant 828,Incorrect header validation,Header fields not validated,SPV proof bypass variant #828: Incorrect header validation caused by Header fields not validated. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Attacker crafts fake SPV proof to mint wrapped tokens.
829,SPV proof bypass,SPV proof bypass Variant 829,Bypassable commitment check,Incorrect hashing order,SPV proof bypass variant #829: Bypassable commitment check caused by Incorrect hashing order. Exploited to fake withdrawal.,Fake withdrawal,Attacker crafts fake SPV proof to mint wrapped tokens.
830,SPV proof bypass,SPV proof bypass Variant 830,Weak Merkle proof check,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #830: Weak Merkle proof check caused by Bridge accepts incomplete Merkle branches. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Attacker crafts fake SPV proof to mint wrapped tokens.
831,SPV proof bypass,SPV proof bypass Variant 831,Missing block height validation,Incorrect hashing order,SPV proof bypass variant #831: Missing block height validation caused by Incorrect hashing order. Exploited to fake withdrawal.,Fake withdrawal,Bridge accepts manipulated block header with fake receipts.
832,SPV proof bypass,SPV proof bypass Variant 832,Weak Merkle proof check,Proof verification lacks boundary checks,SPV proof bypass variant #832: Weak Merkle proof check caused by Proof verification lacks boundary checks. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Bridge accepts manipulated block header with fake receipts.
833,SPV proof bypass,SPV proof bypass Variant 833,Incorrect header validation,Incorrect hashing order,SPV proof bypass variant #833: Incorrect header validation caused by Incorrect hashing order. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
834,SPV proof bypass,SPV proof bypass Variant 834,Fake proof injection,Incorrect hashing order,SPV proof bypass variant #834: Fake proof injection caused by Incorrect hashing order. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Attacker crafts fake SPV proof to mint wrapped tokens.
835,SPV proof bypass,SPV proof bypass Variant 835,Weak Merkle proof check,Proof verification lacks boundary checks,SPV proof bypass variant #835: Weak Merkle proof check caused by Proof verification lacks boundary checks. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Attacker crafts fake SPV proof to mint wrapped tokens.
836,SPV proof bypass,SPV proof bypass Variant 836,Weak Merkle proof check,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #836: Weak Merkle proof check caused by Bridge accepts incomplete Merkle branches. Exploited to fake withdrawal.,Fake withdrawal,Attacker crafts fake SPV proof to mint wrapped tokens.
837,SPV proof bypass,SPV proof bypass Variant 837,Bypassable commitment check,Proof verification lacks boundary checks,SPV proof bypass variant #837: Bypassable commitment check caused by Proof verification lacks boundary checks. Exploited to fake withdrawal.,Fake withdrawal,Bridge accepts manipulated block header with fake receipts.
838,SPV proof bypass,SPV proof bypass Variant 838,Weak Merkle proof check,Header fields not validated,SPV proof bypass variant #838: Weak Merkle proof check caused by Header fields not validated. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Attacker crafts fake SPV proof to mint wrapped tokens.
839,SPV proof bypass,SPV proof bypass Variant 839,Bypassable commitment check,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #839: Bypassable commitment check caused by Bridge accepts incomplete Merkle branches. Exploited to fake withdrawal.,Fake withdrawal,Attacker crafts fake SPV proof to mint wrapped tokens.
840,SPV proof bypass,SPV proof bypass Variant 840,Missing block height validation,Incorrect hashing order,SPV proof bypass variant #840: Missing block height validation caused by Incorrect hashing order. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Attacker crafts fake SPV proof to mint wrapped tokens.
841,SPV proof bypass,SPV proof bypass Variant 841,Fake proof injection,Header fields not validated,SPV proof bypass variant #841: Fake proof injection caused by Header fields not validated. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
842,SPV proof bypass,SPV proof bypass Variant 842,Missing block height validation,Header fields not validated,SPV proof bypass variant #842: Missing block height validation caused by Header fields not validated. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
843,SPV proof bypass,SPV proof bypass Variant 843,Bypassable commitment check,Header fields not validated,SPV proof bypass variant #843: Bypassable commitment check caused by Header fields not validated. Exploited to fake withdrawal.,Fake withdrawal,Bridge accepts manipulated block header with fake receipts.
844,SPV proof bypass,SPV proof bypass Variant 844,Bypassable commitment check,Header fields not validated,SPV proof bypass variant #844: Bypassable commitment check caused by Header fields not validated. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
845,SPV proof bypass,SPV proof bypass Variant 845,Missing block height validation,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #845: Missing block height validation caused by Bridge accepts incomplete Merkle branches. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
846,SPV proof bypass,SPV proof bypass Variant 846,Weak Merkle proof check,Incorrect hashing order,SPV proof bypass variant #846: Weak Merkle proof check caused by Incorrect hashing order. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Bridge accepts manipulated block header with fake receipts.
847,SPV proof bypass,SPV proof bypass Variant 847,Incorrect header validation,Incorrect hashing order,SPV proof bypass variant #847: Incorrect header validation caused by Incorrect hashing order. Exploited to fake withdrawal.,Fake withdrawal,Bridge accepts manipulated block header with fake receipts.
848,SPV proof bypass,SPV proof bypass Variant 848,Fake proof injection,Header fields not validated,SPV proof bypass variant #848: Fake proof injection caused by Header fields not validated. Exploited to forged cross-chain message.,Forged cross-chain message,Bridge accepts manipulated block header with fake receipts.
849,SPV proof bypass,SPV proof bypass Variant 849,Bypassable commitment check,Incorrect hashing order,SPV proof bypass variant #849: Bypassable commitment check caused by Incorrect hashing order. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Attacker crafts fake SPV proof to mint wrapped tokens.
850,SPV proof bypass,SPV proof bypass Variant 850,Fake proof injection,Header fields not validated,SPV proof bypass variant #850: Fake proof injection caused by Header fields not validated. Exploited to forged cross-chain message.,Forged cross-chain message,Bridge accepts manipulated block header with fake receipts.
851,SPV proof bypass,SPV proof bypass Variant 851,Incorrect header validation,Proof verification lacks boundary checks,SPV proof bypass variant #851: Incorrect header validation caused by Proof verification lacks boundary checks. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Attacker crafts fake SPV proof to mint wrapped tokens.
852,SPV proof bypass,SPV proof bypass Variant 852,Fake proof injection,Incorrect hashing order,SPV proof bypass variant #852: Fake proof injection caused by Incorrect hashing order. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Attacker crafts fake SPV proof to mint wrapped tokens.
853,SPV proof bypass,SPV proof bypass Variant 853,Incorrect header validation,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #853: Incorrect header validation caused by Bridge accepts incomplete Merkle branches. Exploited to forged cross-chain message.,Forged cross-chain message,Bridge accepts manipulated block header with fake receipts.
854,SPV proof bypass,SPV proof bypass Variant 854,Incorrect header validation,Proof verification lacks boundary checks,SPV proof bypass variant #854: Incorrect header validation caused by Proof verification lacks boundary checks. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Bridge accepts manipulated block header with fake receipts.
855,SPV proof bypass,SPV proof bypass Variant 855,Bypassable commitment check,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #855: Bypassable commitment check caused by Bridge accepts incomplete Merkle branches. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Bridge accepts manipulated block header with fake receipts.
856,SPV proof bypass,SPV proof bypass Variant 856,Bypassable commitment check,Incorrect hashing order,SPV proof bypass variant #856: Bypassable commitment check caused by Incorrect hashing order. Exploited to fake withdrawal.,Fake withdrawal,Bridge accepts manipulated block header with fake receipts.
857,SPV proof bypass,SPV proof bypass Variant 857,Fake proof injection,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #857: Fake proof injection caused by Bridge accepts incomplete Merkle branches. Exploited to forged cross-chain message.,Forged cross-chain message,Bridge accepts manipulated block header with fake receipts.
858,SPV proof bypass,SPV proof bypass Variant 858,Missing block height validation,Incorrect hashing order,SPV proof bypass variant #858: Missing block height validation caused by Incorrect hashing order. Exploited to forged cross-chain message.,Forged cross-chain message,Bridge accepts manipulated block header with fake receipts.
859,SPV proof bypass,SPV proof bypass Variant 859,Bypassable commitment check,Header fields not validated,SPV proof bypass variant #859: Bypassable commitment check caused by Header fields not validated. Exploited to forged cross-chain message.,Forged cross-chain message,Bridge accepts manipulated block header with fake receipts.
860,SPV proof bypass,SPV proof bypass Variant 860,Weak Merkle proof check,Incorrect hashing order,SPV proof bypass variant #860: Weak Merkle proof check caused by Incorrect hashing order. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Bridge accepts manipulated block header with fake receipts.
861,SPV proof bypass,SPV proof bypass Variant 861,Weak Merkle proof check,Proof verification lacks boundary checks,SPV proof bypass variant #861: Weak Merkle proof check caused by Proof verification lacks boundary checks. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
862,SPV proof bypass,SPV proof bypass Variant 862,Missing block height validation,Incorrect hashing order,SPV proof bypass variant #862: Missing block height validation caused by Incorrect hashing order. Exploited to fake withdrawal.,Fake withdrawal,Bridge accepts manipulated block header with fake receipts.
863,SPV proof bypass,SPV proof bypass Variant 863,Missing block height validation,Incorrect hashing order,SPV proof bypass variant #863: Missing block height validation caused by Incorrect hashing order. Exploited to fake withdrawal.,Fake withdrawal,Bridge accepts manipulated block header with fake receipts.
864,SPV proof bypass,SPV proof bypass Variant 864,Weak Merkle proof check,Header fields not validated,SPV proof bypass variant #864: Weak Merkle proof check caused by Header fields not validated. Exploited to fake withdrawal.,Fake withdrawal,Attacker crafts fake SPV proof to mint wrapped tokens.
865,SPV proof bypass,SPV proof bypass Variant 865,Bypassable commitment check,Proof verification lacks boundary checks,SPV proof bypass variant #865: Bypassable commitment check caused by Proof verification lacks boundary checks. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
866,SPV proof bypass,SPV proof bypass Variant 866,Fake proof injection,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #866: Fake proof injection caused by Bridge accepts incomplete Merkle branches. Exploited to fake withdrawal.,Fake withdrawal,Attacker crafts fake SPV proof to mint wrapped tokens.
867,SPV proof bypass,SPV proof bypass Variant 867,Fake proof injection,Header fields not validated,SPV proof bypass variant #867: Fake proof injection caused by Header fields not validated. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
868,SPV proof bypass,SPV proof bypass Variant 868,Weak Merkle proof check,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #868: Weak Merkle proof check caused by Bridge accepts incomplete Merkle branches. Exploited to fake withdrawal.,Fake withdrawal,Bridge accepts manipulated block header with fake receipts.
869,SPV proof bypass,SPV proof bypass Variant 869,Weak Merkle proof check,Header fields not validated,SPV proof bypass variant #869: Weak Merkle proof check caused by Header fields not validated. Exploited to forged cross-chain message.,Forged cross-chain message,Bridge accepts manipulated block header with fake receipts.
870,SPV proof bypass,SPV proof bypass Variant 870,Missing block height validation,Header fields not validated,SPV proof bypass variant #870: Missing block height validation caused by Header fields not validated. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Attacker crafts fake SPV proof to mint wrapped tokens.
871,SPV proof bypass,SPV proof bypass Variant 871,Missing block height validation,Incorrect hashing order,SPV proof bypass variant #871: Missing block height validation caused by Incorrect hashing order. Exploited to fake withdrawal.,Fake withdrawal,Bridge accepts manipulated block header with fake receipts.
872,SPV proof bypass,SPV proof bypass Variant 872,Incorrect header validation,Header fields not validated,SPV proof bypass variant #872: Incorrect header validation caused by Header fields not validated. Exploited to fake withdrawal.,Fake withdrawal,Bridge accepts manipulated block header with fake receipts.
873,SPV proof bypass,SPV proof bypass Variant 873,Bypassable commitment check,Incorrect hashing order,SPV proof bypass variant #873: Bypassable commitment check caused by Incorrect hashing order. Exploited to forged cross-chain message.,Forged cross-chain message,Bridge accepts manipulated block header with fake receipts.
874,SPV proof bypass,SPV proof bypass Variant 874,Missing block height validation,Proof verification lacks boundary checks,SPV proof bypass variant #874: Missing block height validation caused by Proof verification lacks boundary checks. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Attacker crafts fake SPV proof to mint wrapped tokens.
875,SPV proof bypass,SPV proof bypass Variant 875,Bypassable commitment check,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #875: Bypassable commitment check caused by Bridge accepts incomplete Merkle branches. Exploited to forged cross-chain message.,Forged cross-chain message,Bridge accepts manipulated block header with fake receipts.
876,SPV proof bypass,SPV proof bypass Variant 876,Bypassable commitment check,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #876: Bypassable commitment check caused by Bridge accepts incomplete Merkle branches. Exploited to forged cross-chain message.,Forged cross-chain message,Bridge accepts manipulated block header with fake receipts.
877,SPV proof bypass,SPV proof bypass Variant 877,Bypassable commitment check,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #877: Bypassable commitment check caused by Bridge accepts incomplete Merkle branches. Exploited to forged cross-chain message.,Forged cross-chain message,Bridge accepts manipulated block header with fake receipts.
878,SPV proof bypass,SPV proof bypass Variant 878,Bypassable commitment check,Incorrect hashing order,SPV proof bypass variant #878: Bypassable commitment check caused by Incorrect hashing order. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Bridge accepts manipulated block header with fake receipts.
879,SPV proof bypass,SPV proof bypass Variant 879,Missing block height validation,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #879: Missing block height validation caused by Bridge accepts incomplete Merkle branches. Exploited to forged cross-chain message.,Forged cross-chain message,Bridge accepts manipulated block header with fake receipts.
880,SPV proof bypass,SPV proof bypass Variant 880,Bypassable commitment check,Incorrect hashing order,SPV proof bypass variant #880: Bypassable commitment check caused by Incorrect hashing order. Exploited to fake withdrawal.,Fake withdrawal,Attacker crafts fake SPV proof to mint wrapped tokens.
881,SPV proof bypass,SPV proof bypass Variant 881,Missing block height validation,Header fields not validated,SPV proof bypass variant #881: Missing block height validation caused by Header fields not validated. Exploited to fake withdrawal.,Fake withdrawal,Attacker crafts fake SPV proof to mint wrapped tokens.
882,SPV proof bypass,SPV proof bypass Variant 882,Fake proof injection,Incorrect hashing order,SPV proof bypass variant #882: Fake proof injection caused by Incorrect hashing order. Exploited to forged cross-chain message.,Forged cross-chain message,Bridge accepts manipulated block header with fake receipts.
883,SPV proof bypass,SPV proof bypass Variant 883,Incorrect header validation,Incorrect hashing order,SPV proof bypass variant #883: Incorrect header validation caused by Incorrect hashing order. Exploited to forged cross-chain message.,Forged cross-chain message,Bridge accepts manipulated block header with fake receipts.
884,SPV proof bypass,SPV proof bypass Variant 884,Missing block height validation,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #884: Missing block height validation caused by Bridge accepts incomplete Merkle branches. Exploited to fake withdrawal.,Fake withdrawal,Bridge accepts manipulated block header with fake receipts.
885,SPV proof bypass,SPV proof bypass Variant 885,Weak Merkle proof check,Header fields not validated,SPV proof bypass variant #885: Weak Merkle proof check caused by Header fields not validated. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
886,SPV proof bypass,SPV proof bypass Variant 886,Missing block height validation,Header fields not validated,SPV proof bypass variant #886: Missing block height validation caused by Header fields not validated. Exploited to fake withdrawal.,Fake withdrawal,Attacker crafts fake SPV proof to mint wrapped tokens.
887,SPV proof bypass,SPV proof bypass Variant 887,Incorrect header validation,Incorrect hashing order,SPV proof bypass variant #887: Incorrect header validation caused by Incorrect hashing order. Exploited to forged cross-chain message.,Forged cross-chain message,Bridge accepts manipulated block header with fake receipts.
888,SPV proof bypass,SPV proof bypass Variant 888,Incorrect header validation,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #888: Incorrect header validation caused by Bridge accepts incomplete Merkle branches. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
889,SPV proof bypass,SPV proof bypass Variant 889,Weak Merkle proof check,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #889: Weak Merkle proof check caused by Bridge accepts incomplete Merkle branches. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Attacker crafts fake SPV proof to mint wrapped tokens.
890,SPV proof bypass,SPV proof bypass Variant 890,Incorrect header validation,Incorrect hashing order,SPV proof bypass variant #890: Incorrect header validation caused by Incorrect hashing order. Exploited to fake withdrawal.,Fake withdrawal,Bridge accepts manipulated block header with fake receipts.
891,SPV proof bypass,SPV proof bypass Variant 891,Weak Merkle proof check,Incorrect hashing order,SPV proof bypass variant #891: Weak Merkle proof check caused by Incorrect hashing order. Exploited to fake withdrawal.,Fake withdrawal,Bridge accepts manipulated block header with fake receipts.
892,SPV proof bypass,SPV proof bypass Variant 892,Incorrect header validation,Incorrect hashing order,SPV proof bypass variant #892: Incorrect header validation caused by Incorrect hashing order. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
893,SPV proof bypass,SPV proof bypass Variant 893,Fake proof injection,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #893: Fake proof injection caused by Bridge accepts incomplete Merkle branches. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
894,SPV proof bypass,SPV proof bypass Variant 894,Incorrect header validation,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #894: Incorrect header validation caused by Bridge accepts incomplete Merkle branches. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Attacker crafts fake SPV proof to mint wrapped tokens.
895,SPV proof bypass,SPV proof bypass Variant 895,Fake proof injection,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #895: Fake proof injection caused by Bridge accepts incomplete Merkle branches. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
896,SPV proof bypass,SPV proof bypass Variant 896,Bypassable commitment check,Incorrect hashing order,SPV proof bypass variant #896: Bypassable commitment check caused by Incorrect hashing order. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Attacker crafts fake SPV proof to mint wrapped tokens.
897,SPV proof bypass,SPV proof bypass Variant 897,Missing block height validation,Proof verification lacks boundary checks,SPV proof bypass variant #897: Missing block height validation caused by Proof verification lacks boundary checks. Exploited to forged cross-chain message.,Forged cross-chain message,Attacker crafts fake SPV proof to mint wrapped tokens.
898,SPV proof bypass,SPV proof bypass Variant 898,Weak Merkle proof check,Header fields not validated,SPV proof bypass variant #898: Weak Merkle proof check caused by Header fields not validated. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Attacker crafts fake SPV proof to mint wrapped tokens.
899,SPV proof bypass,SPV proof bypass Variant 899,Missing block height validation,Bridge accepts incomplete Merkle branches,SPV proof bypass variant #899: Missing block height validation caused by Bridge accepts incomplete Merkle branches. Exploited to fake withdrawal.,Fake withdrawal,Bridge accepts manipulated block header with fake receipts.
900,SPV proof bypass,SPV proof bypass Variant 900,Incorrect header validation,Header fields not validated,SPV proof bypass variant #900: Incorrect header validation caused by Header fields not validated. Exploited to forged cross-chain message.,Forged cross-chain message,Bridge accepts manipulated block header with fake receipts.
901,SPV proof bypass,SPV proof bypass Variant 901,Bypassable commitment check,Proof verification lacks boundary checks,SPV proof bypass variant #901: Bypassable commitment check caused by Proof verification lacks boundary checks. Exploited to fake withdrawal.,Fake withdrawal,Attacker crafts fake SPV proof to mint wrapped tokens.
902,SPV proof bypass,SPV proof bypass Variant 902,Weak Merkle proof check,Incorrect hashing order,SPV proof bypass variant #902: Weak Merkle proof check caused by Incorrect hashing order. Exploited to unauthorized mint/burn.,Unauthorized mint/burn,Bridge accepts manipulated block header with fake receipts.
